id,name,email,phone,numbers,subject,contact_person,designation,user_id,pipeline_id,stage_id,sources,products,dummy,detail,country,labels,order,status,created_by,is_active,is_converted,date,created_at,updated_at,notes
61,Launchbox Coworking,Launchbox@gmail.com,0307 0555515,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,72,1,2,1,0,1/2/2024,1/3/2024 2:58,11/25/2024 22:52,<p>Not Interested.............</p><p><br></p><p><br></p>
62,Flock Coworking,flock@gmail.com,0306 4441059,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,71,1,2,1,0,1/2/2024,1/3/2024 3:03,11/25/2024 22:52,<p>Not Interested</p>
63,Comence | Coworking Space,INFO@COMMENCE.IO,0304 8461000,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,70,1,2,1,0,1/2/2024,1/3/2024 3:12,11/25/2024 22:52,<p>Not Interested</p>
64,GITMIT CO-WORKING SPACE,info@gitmit.com,0300 7792020,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,69,1,2,1,0,1/3/2024,1/3/2024 21:37,11/25/2024 22:52,NULL
65,Devlance Coworking space,Devlance@gmail.com,0324 4012414,NULL,Co-Working Software,NULL,NULL,7,1,5,2,,,NULL,NULL,NULL,68,1,2,1,0,1/3/2024,1/3/2024 21:41,11/25/2024 22:52,NULL
66,Workship,hello@workship.pk,Not Available,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,62,1,2,1,0,1/3/2024,1/3/2024 21:44,11/25/2024 22:51,NULL
67,Workify Coworking Space,workify@gmail.com,0300 4111431,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,67,1,2,1,0,1/3/2024,1/3/2024 21:47,11/25/2024 22:52,NULL
70,Value Co Working Space,info@valuecoworking.com,0334 9981940,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,65,1,2,1,0,1/3/2024,1/3/2024 21:53,11/25/2024 22:52,NULL
71,Next Space,Nextspace@gmail.com,0326 4169850,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,61,1,2,1,0,1/3/2024,1/3/2024 21:56,11/25/2024 22:51,NULL
72,Coloc work,Coloc@gmail.com,0311 1126562,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,60,1,2,1,0,1/3/2024,1/3/2024 22:00,11/25/2024 22:51,NULL
74,Desk & Wifi Coworking,Desk@gmail.com,0307 6442833,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,59,1,2,1,0,1/3/2024,1/3/2024 22:05,11/25/2024 22:51,NULL
75,WorkNation.space,Worknation@gmail.com,0321 4559000,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,58,1,2,1,0,1/3/2024,1/3/2024 22:08,11/25/2024 22:51,NULL
76,eCoworking Space,info@ecoworking.pk,0310 0040606,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,57,1,2,1,0,1/3/2024,1/3/2024 22:10,11/25/2024 22:51,NULL
77,COWO,hello@cowo.pk,0300 8844475,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,56,1,2,1,0,1/3/2024,1/3/2024 22:14,11/25/2024 22:51,NULL
78,The Hive at Lahore,info@thehive,(021) 37131410,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,64,1,2,1,0,1/3/2024,1/3/2024 22:17,11/25/2024 22:52,<p>They are already using a software. May contact us in the future.</p><p><br></p>
80,BENCH WORK,benchwork@gmail.com,0300 3693055,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,63,1,2,1,0,1/3/2024,1/3/2024 22:20,11/25/2024 22:52,<p>Not Interested</p>
81,Campus Coworking,campusco-working@gmail.com,0300 4025115,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,55,1,2,1,0,1/3/2024,1/3/2024 22:25,11/25/2024 22:51,NULL
82,Campus Coworking,Campus@gmail.com,0300 4025115,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,54,1,2,1,0,1/3/2024,1/3/2024 22:25,11/25/2024 22:51,NULL
84,Daftarkhwan | One (DHA),daftarkhwan@gmail.com,0304 1113387,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,53,1,2,1,0,1/3/2024,1/3/2024 22:31,11/25/2024 22:51,NULL
86,Venture Drive Model Town,inbox@venturedrive.pk,0332 2222474,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,60,1,2,1,0,1/3/2024,1/3/2024 22:37,11/25/2024 22:52,NULL
87,Huddle Coworking Space,hi@huddle.pk,0307 9306006,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,62,1,2,1,0,1/3/2024,1/3/2024 22:39,11/25/2024 22:52,"<p><span style=""font-family: Arial;"">﻿</span><br></p>"
88,Conetwork,Conet@gmail.com,0317 4279902,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,61,1,2,1,0,1/3/2024,1/3/2024 22:44,11/25/2024 22:52,NULL
89,Work Republic,workrepublic@gmail.com,0312 1491491,NULL,Co-Working Software,NULL,NULL,7,1,5,2,,,NULL,NULL,NULL,59,1,2,1,0,1/3/2024,1/3/2024 22:47,11/25/2024 22:52,NULL
90,Venture Drive Johar Town,Venturedrive@gmail.com,0332 2222474,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,58,1,2,1,0,1/3/2024,1/3/2024 22:50,11/25/2024 22:52,<p>Not interested</p>
91,Daftarkhwan | Downtown,DaftarkhwanDowntown@gmail.com,0304 1113387,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,52,1,2,1,0,1/3/2024,1/3/2024 22:51,11/25/2024 22:51,NULL
92,WORKVANU,workvanu@gmail.com,0327 0893845,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,56,1,2,1,0,1/3/2024,1/3/2024 22:53,11/25/2024 22:52,NULL
93,Venture Hub Coworking,venturehub@gmail.com,0307 1281280,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,57,1,2,1,0,1/3/2024,1/3/2024 22:55,11/25/2024 22:52,NULL
94,Forrun office,info@forrunoffice.com,(042) 35758777,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,51,1,2,1,0,1/3/2024,1/3/2024 23:00,11/25/2024 22:51,NULL
95,IGNITION COWORKING SPACE,info@ignition.pk,0340 1111044,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,50,1,2,1,0,1/3/2024,1/3/2024 23:02,11/25/2024 22:51,NULL
97,Co-Working Absolute Social Club,Co-working@gmail.com,0307 6222252,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,55,1,2,1,0,1/3/2024,1/3/2024 23:08,11/25/2024 22:52,NULL
99,Business Bar and RF Events,Businessbar@gmail.com,0324 4567445,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,49,1,2,1,0,1/3/2024,1/3/2024 23:12,11/25/2024 22:51,NULL
100,CoHive Workspace,Cohive@gmail.com,0326 8591913,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,54,1,2,1,0,1/3/2024,1/3/2024 23:16,11/25/2024 22:52,NULL
101,Dreamers Coworking Studio,Dreamers@gmail.com,0300 7774647,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,48,1,2,1,0,1/3/2024,1/3/2024 23:18,11/25/2024 22:51,NULL
102,Rapid Co-Working,booking@rapidcoworking.com,(042) 35970735,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,53,1,2,1,0,1/3/2024,1/3/2024 23:20,11/25/2024 22:52,NULL
103,Workfuse Coworking,workfuse@gmail.com,0308 4251537,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,52,1,2,1,0,1/3/2024,1/3/2024 23:22,11/25/2024 22:52,NULL
104,Work Hub co-working space,reception@theworkbox.com,0305 4155541,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,51,1,2,1,0,1/3/2024,1/3/2024 23:24,11/25/2024 22:52,NULL
105,La Oficina,La Oficina @gmail.com,(042) 35974417,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,47,1,2,1,0,1/3/2024,1/3/2024 23:25,11/25/2024 22:51,NULL
106,The Cowork,co-work@gmail.com,0300 4449874,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,50,1,2,1,0,1/3/2024,1/3/2024 23:27,11/25/2024 22:52,NULL
107,Space Station co-working,spacestation@gmail.com,0310 4004001,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,46,1,2,1,0,1/3/2024,1/3/2024 23:31,11/25/2024 22:52,NULL
108,Tulip CoWorking Space,tulip@gmail.com,0322 4050987,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,49,1,2,1,0,1/3/2024,1/3/2024 23:33,11/25/2024 22:52,NULL
110,Co-Wired,business@co-wired.com,0300 4326150,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,48,1,2,1,0,1/3/2024,1/3/2024 23:41,11/25/2024 22:52,NULL
111,Space Next,spacenext@gmail.com,0300 4623339,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,47,1,2,1,0,1/3/2024,1/3/2024 23:42,11/25/2024 22:52,NULL
112,Viernode Co Working Space,Viernode@gmail.com,0329 9440000,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,46,1,2,1,0,1/3/2024,1/3/2024 23:45,11/25/2024 22:51,NULL
113,MANGOSPACE,Mangospace@gmail.com,0331 8433334,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,45,1,2,1,0,1/3/2024,1/3/2024 23:48,11/25/2024 22:51,NULL
114,COLABS DHA FAIRWAYS,sales@colabs.pk,0300 8496230,NULL,Co-Working Software,NULL,NULL,7,1,5,,1,,NULL,NULL,NULL,45,1,2,1,0,1/3/2024,1/3/2024 23:50,11/25/2024 22:52,<p>not interested</p>
115,Kursi Maiz co work,kursimaiz@gmail.com,0336 7143408,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,44,1,2,1,0,1/3/2024,1/3/2024 23:52,11/25/2024 22:52,NULL
116,Work Box Executive,hello@coworkingspaces.pk,0334 4422031,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,43,1,2,1,0,1/3/2024,1/3/2024 23:56,11/25/2024 22:52,<p>Not Interested</p>
117,vSublet Spaces,reception@vsubletspaces.com,0333 6887880,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,44,1,2,1,0,1/3/2024,1/3/2024 23:59,11/25/2024 22:51,NULL
118,Orange Space,Orangespace@gmail.com,0331 4767561,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,42,1,2,1,0,1/3/2024,1/4/2024 0:01,11/25/2024 22:52,<p>not interested</p>
119,Great Pakistan,greatpakistan@gmail.com,(042) 35881323,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,43,1,2,1,0,1/3/2024,1/4/2024 0:57,11/25/2024 22:51,NULL
120,Co-Working Space - Constuxus,Constuxus@gmail.com,0333 4306436,NULL,Co-Working Software,NULL,NULL,7,1,5,4,,,NULL,NULL,NULL,41,1,2,1,0,1/3/2024,1/4/2024 0:59,11/25/2024 22:52,NULL
121,Pneurs Coworking Space,Pneurs@gmail.com,0325 2101101,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,42,1,2,1,0,1/3/2024,1/4/2024 1:01,11/25/2024 22:51,NULL
122,Workvibes,workvibes@gmail.com,0322 1458430,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,41,1,2,1,0,1/3/2024,1/4/2024 1:02,11/25/2024 22:51,NULL
123,Work Box Studio,info@workboxstudio.pk,0334 4422031,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,40,1,2,1,0,1/3/2024,1/4/2024 1:06,11/25/2024 22:52,<p>Not Interested</p>
124,Headquarter,Headquarter@gmail.com,0335 8188188,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,39,1,2,1,0,1/3/2024,1/4/2024 1:07,11/25/2024 22:52,NULL
125,beuro,beuro@gmail.com,0331 1116292,NULL,Co-Working Software,NULL,NULL,7,1,3,,,,NULL,NULL,NULL,4,1,2,1,0,1/3/2024,1/4/2024 1:10,8/10/2024 16:03,NULL
126,Start-up,Startup@gmail.com,Not Available,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,39,1,2,1,0,1/3/2024,1/4/2024 1:14,11/25/2024 22:51,NULL
127,Managed Offshore Office,inquiry@managedoffshoreoffice.com,(042) 32321052,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,40,1,2,1,0,1/3/2024,1/4/2024 1:15,11/25/2024 22:51,NULL
128,Thecohut,cohut@gmail.com,0333 0606662,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,38,1,2,1,0,1/4/2024,1/4/2024 22:04,11/25/2024 22:51,NULL
129,Space 101,space@gmail.com,0334 5510101,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,37,1,2,1,0,1/4/2024,1/4/2024 22:05,11/25/2024 22:51,NULL
130,TekBuro,TekBuro@gmail.com,0300 1680866,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,36,1,2,1,0,1/4/2024,1/4/2024 22:06,11/25/2024 22:51,NULL
131,13j,13j@gmail.com,0344 4565050,NULL,Co-Working Software,NULL,NULL,7,1,5,4,,,NULL,NULL,NULL,38,1,2,1,0,1/4/2024,1/4/2024 22:08,11/25/2024 22:52,NULL
132,GTechSpace,@myGtechspace,0300 0441498,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,35,1,2,1,0,1/4/2024,1/4/2024 22:09,11/25/2024 22:51,NULL
133,Z house,info@z-houses.com,0309 6660890,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,34,1,2,1,0,1/4/2024,1/4/2024 22:11,11/25/2024 22:51,NULL
134,Smart Offices,Smartoffices@gmail.com,0301 0408244,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,33,1,2,1,0,1/4/2024,1/4/2024 22:14,11/25/2024 22:51,NULL
135,Workstance,workstance@gmail.com,0300 5405313,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,32,1,2,1,0,1/4/2024,1/4/2024 22:16,11/25/2024 22:51,NULL
136,Binary Coworking Space,Binary@gmail.com,0300 2284271,NULL,Co-Working Software,NULL,NULL,7,1,2,NULL,NULL,,NULL,NULL,NULL,6,1,2,1,0,1/4/2024,1/4/2024 22:19,2/7/2024 19:24,NULL
137,Workspace by Craftooo,help@craftooo.org,0300 1113841,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,31,1,2,1,0,1/4/2024,1/4/2024 22:22,11/25/2024 22:51,NULL
138,GreySpace,Greyspace@gmail.com,0347 7722373,NULL,Co-Working Software,NULL,NULL,7,1,1,,,,NULL,NULL,NULL,16,1,2,1,0,1/4/2024,1/4/2024 22:24,11/25/2024 19:17,NULL
139,LetsWork,Letswork@gmail.com,Not Available,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,30,1,2,1,0,1/4/2024,1/4/2024 22:25,11/25/2024 22:51,NULL
140,XEOSPACES,Xeospaces@gmail.com,0322 4141165,NULL,Co-Working Software,NULL,NULL,7,1,5,4,,,NULL,NULL,NULL,36,1,2,1,0,1/4/2024,1/4/2024 22:26,11/25/2024 22:52,NULL
142,The Platform,platform@gmail.com,0332 6760556,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,29,1,2,1,0,1/4/2024,1/4/2024 22:30,11/25/2024 22:51,NULL
143,Jinnah Spaces,jinnahspaces@gmail.com,0322 5560171,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,37,1,2,1,0,1/4/2024,1/4/2024 22:37,11/25/2024 22:52,<p>Not Needed.........</p>
144,CoLab Point,coLab@gmail.com,0349 7684322,NULL,Co-Working Software,NULL,NULL,7,1,5,4,,,NULL,NULL,NULL,34,1,2,1,0,1/4/2024,1/4/2024 22:38,11/25/2024 22:52,NULL
145,CoLab Point,colabpoint@gmail.com,0349 7684322,NULL,Co-Working Software,NULL,NULL,7,1,6,NULL,NULL,,NULL,NULL,NULL,28,1,2,1,0,1/4/2024,1/4/2024 22:41,11/25/2024 22:51,NULL
146,Work Hall PECHS,workhall@gmail.com,0347 2787663,NULL,Co-Working Software,NULL,NULL,7,1,5,4,,,NULL,NULL,NULL,35,1,2,1,0,1/4/2024,1/4/2024 22:45,11/25/2024 22:52,NULL
147,My Work Place,workplace@gmail.com,0335 2103550,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,33,1,2,1,0,1/4/2024,1/4/2024 22:48,11/25/2024 22:52,<p>Not Interested</p>
148,Daftar Coworking Space,Daftar@gmail.com,0322 2462824,NULL,Co-Working Software,NULL,NULL,7,1,5,,,,NULL,NULL,NULL,32,1,2,1,0,1/4/2024,1/4/2024 22:50,11/25/2024 22:52,NULL
